run,ay2,ay3,CLM_pop,CLP_pop,corr_f_m_CLP,corr_f_m_V_2,corr_f_m_V_3,corr_V_2_CLP,corr_V_3_CLP,corr_V_3_V_2,f_m_pop,k_a_pop,omega_CLP,omega_f_m,omega_V_2,omega_V_3,Q_25_pop,Q_34_pop,V_2_pop,V_3_pop,V_4_pop
1711303905_35741,0.603219467482902,0.50914188970701,3.33023646489145,4.7383479351684,-0.890348057937833,-0.923527794743964,-0.938106691697643,0.941605764277602,0.891472119645704,0.953634504385508,-1.56065,-2.7247426746554,0.891548644103731,1.05015673672692,1.0465006848791,1.00082777222968,-0.710937330138891,3.6242380270988,7.78299295164285,8.14320440906186,13.7454816754672
1711300142_06698,0.599494780339216,0.507268198416879,2.90620000497696,4.7093439471794,-0.914013197910916,-0.930901715904692,-0.934643728816837,0.933599361596769,0.889465757892799,0.953773329727948,-1.56065,-2.68221895358104,0.906110973384093,1.07309972478151,1.02077970569615,1.00868227335528,-0.713756059134757,3.2145846769416,7.78453308552097,7.7292715295177,13.3352095810097
1711314212_10322,0.600184629890369,0.508199939810071,1.77327184607701,4.67260073138372,-0.921560991085869,-0.939058041461115,-0.935274565318862,0.935728192586465,0.890709482388924,0.957221553779682,-1.56065,-2.67498788379584,0.94993356325494,1.08448352337354,1.05186483672376,0.999828217375131,-0.743598491014586,2.22658096121229,7.74868238939869,6.68960394283103,12.4282713600654
1711341130_88399,0.601044287957066,0.512279732540734,3.21293839177852,4.68102074847956,-0.918047717812419,-0.914526071831894,-0.936747921946269,0.928714576333498,0.905921700015042,0.951721364362507,-1.56065,-2.67816427997976,0.871555294036964,1.08882183765415,0.961147518711653,0.982092004541377,-0.741382624549066,3.65785374846249,7.80059147960451,8.13411316858534,13.8513762124529
1711330544_82371,0.601533872400804,0.507993612997579,2.85680419798906,4.76777532080607,-0.89864518394149,-0.920664563442334,-0.93542952751866,0.93617939308975,0.88865966059544,0.952059139248882,-1.56065,-2.72349983384973,0.84344438095958,1.04605216582014,0.995146236595293,0.98497021488646,-0.71836720563825,3.59404665665178,7.82408037077828,7.95734818479124,13.890048564923
1711316676_01666,0.601046585628757,0.51263057474889,2.17754267821992,4.78036550443054,-0.920658159891349,-0.930603422568793,-0.937024545035933,0.933708869710265,0.89936683573911,0.956151566345705,-1.56065,-2.71534535383219,0.872267847517919,1.05911384562531,1.00525662854286,0.994465922766266,-0.7212894479425,0.213569412295636,7.84836419131406,6.27527444879118,8.60408229917645
1711284935_35543,0.603858712847086,0.510487963140821,2.75434771324214,4.7335401539703,-0.885078991634986,-0.923656548386293,-0.927552520532739,0.924845429506797,0.861619596333948,0.951772690321329,-1.56065,-2.68596471855367,0.887632460848793,1.04232318012111,0.993896036606262,0.945796740640179,-0.681786043788187,3.29069378910081,7.79787586580786,7.74019838770648,13.5226738219161
1711338841_50515,0.599543962267012,0.506660253360876,2.77477382666538,4.59878753263184,-0.913095201141261,-0.923645560395323,-0.938757852157009,0.933267703614308,0.898673555057397,0.952847175895736,-1.56065,-2.68625024003501,0.91673345155058,1.08065985132876,1.02722779301031,0.988606259436109,-0.749077903723337,3.20952963927712,7.70929792827894,7.6900734266282,13.4690818061197
1711315164_04538,0.607535220111289,0.510720079857423,1.74523694167959,4.81358694492045,-0.923777492081236,-0.939945306726592,-0.935509310043219,0.927347282284022,0.888926838036276,0.957235608126827,-1.56065,-2.75192292408431,0.793838409235884,1.03995369228906,0.949408313217385,1.00271777132027,-0.73082830126364,2.27857668094674,7.86884028074184,6.69650359971127,12.4603457788796
1711304405_77453,0.599027960100584,0.510362968076448,3.24740152144215,4.67427841425833,-0.917218203288359,-0.917015491904415,-0.932229363945174,0.926920740257962,0.893742533069615,0.94997741262816,-1.56065,-2.73972691723896,0.889023632507296,1.05710347494248,0.991309074820441,0.979797606483504,-0.689245060584958,3.58102209079561,7.78917711022637,8.09502014330557,13.6627874781898
1711285094_83222,0.60256572977794,0.512188368715343,3.37421332769351,4.76657220153419,-0.897063403162297,-0.926181532668773,-0.928585986824351,0.927421639285591,0.873933347588388,0.951825426260988,-1.56065,-2.69570770676237,0.841990897062585,1.03962930207812,0.967205088495418,0.965018735031212,-0.691673717224192,3.87814301407854,7.82727450304557,8.33617326871943,14.0639606828851
1711294125_41651,0.593963543877254,0.509471634802335,5.06703483834452,4.64739009351726,-0.926038026687523,-0.928174675489676,-0.938950032865328,0.945611864361034,0.919968383700386,0.96128707167379,-1.56065,-2.64929563808784,0.981904738747621,1.09623067596548,1.10398381875378,1.02629913492606,-0.840110099852891,5.66023353730982,7.76064303849598,10.0750095915778,15.9548878708602
1711314758_45181,0.603178743851957,0.516821559287876,3.99727945277491,4.75284450972449,-0.875524824874233,-0.903284980805878,-0.923850786664037,0.92909914995572,0.873309106447845,0.949965512874432,-1.56065,-2.75848560677526,0.844973247867329,1.00283792972056,0.97004949102627,0.916113708756185,-0.652988452785848,4.7910147202922,7.82297388184751,9.14997095467039,15.020146075558
1711295576_4064,0.599991059417618,0.512352857572306,4.29358847910562,4.65804334912735,-0.910399018591963,-0.915739702108893,-0.933713921729854,0.921710347565694,0.897466997060254,0.956662558649011,-1.56065,-2.67440105800164,0.873725292736853,1.08134865530037,0.967407249736585,0.976533878902494,-0.68180008380131,4.66087415943138,7.76217058354969,9.16613395649374,14.8231507612542
1711291447_64137,0.600751624648683,0.508717892134027,3.5036866929638,4.68037716402088,-0.909318311027688,-0.910243921857001,-0.931242204352806,0.924792567600024,0.899742548797964,0.953325912156358,-1.56065,-2.70303326839297,0.868217027665488,1.08002673361523,0.976865495082985,0.969390097933586,-0.675215489214925,3.89874018840224,7.7914691242674,8.40555710259782,14.054582543795
1711290208_6337,0.604049788809253,0.514662688999539,2.09696351682088,4.5614103407529,-0.915255493452777,-0.921528576499045,-0.93283100099541,0.933329493494454,0.885020838551548,0.948831653249073,-1.56065,-2.69748496867764,0.972403822802616,1.07970587489123,1.03124656395341,0.958389617290013,-0.682593160799151,2.4203771672139,7.68584878014638,6.94216126844694,12.5084817368438
1711300645_52331,0.601821171415002,0.507873005635171,0.220380428847234,4.65132449549129,-0.918859356427191,-0.930700785759438,-0.933119386864363,0.940481991425131,0.902975518030436,0.958525634984969,-1.56065,-2.67400923545504,0.967712964300732,1.0545627382687,1.06988421846886,0.968054757992302,-0.758791037629012,5.01658949152098,7.75543218353856,9.00704508174416,15.7225642530037
1711315683_6956,0.596906494189899,0.509462527669407,2.50394747062526,4.67809017853746,-0.911284545147423,-0.911835129711505,-0.935132259008603,0.936562634474143,0.913052042314558,0.954410746028045,-1.56065,-2.70665020178032,0.92503219112731,1.08773264143726,1.04442186516754,0.990860681306353,-0.78219569717127,3.05977975308967,7.78401938087008,7.49824798543666,13.3137957602646
1711322656_33535,0.60072053534015,0.513700421543604,5.22765579482395,4.71622982384709,-0.909914288721424,-0.913452764630321,-0.934178986553514,0.948770025423601,0.917210880444701,0.956683915510464,-1.56065,-2.7162549179008,0.901414408505215,1.06115385468033,1.05702485669072,1.01512526954239,-0.859445861643222,5.79631974203985,7.82902821917066,10.2182919805049,16.0052055423729
1711343948_84567,0.603914149472038,0.507617959376165,2.09463012003157,4.67664642910047,-0.912532622627488,-0.926496848037465,-0.930874589507771,0.937832541424206,0.896915397067314,0.955424685805998,-1.56065,-2.70413774938703,0.916541240163922,1.04549582362282,1.03808266865386,0.980768800113652,-0.70841186033923,2.35165782220308,7.76799972474143,6.89990375669333,12.4502761727581
1711342406_91617,0.600086177054094,0.509452641507758,3.95324332873809,4.73178444314511,-0.905411539194213,-0.902465633785621,-0.934392565428622,0.91424977725129,0.891662403031831,0.947612663953673,-1.56065,-2.66316263115259,0.806593647164503,1.0911325116265,0.888496374263717,0.983771506893989,-0.652639904501538,4.78455630513979,7.85019394416183,9.12580052549986,15.1096852878111
1711284207_8209,0.603328614016548,0.508079519558293,2.76436991558508,4.65161470505642,-0.918780132536313,-0.922910344210813,-0.933874330811786,0.947367673185157,0.922943455620131,0.962679287769378,-1.56065,-2.67482299799993,0.943801697876152,1.07554094502813,1.09150983411275,1.03568647919816,-0.853891609543886,3.108035366642,7.78323590641123,7.61580814627633,13.2254644320743
1711316298_3236,0.594292626199872,0.512391106472997,4.4862109940997,4.65946467246219,-0.91898057399665,-0.934379457149872,-0.938420135693556,0.937815084218693,0.898038687315298,0.956241155951881,-1.56065,-2.68361255234328,0.956393019304271,1.06271588299154,1.04668712335111,0.988986683332163,-0.859743247135409,4.92698318416025,7.78072100306513,9.39344623500081,15.1081756807086
1711299897_85049,0.598697123270648,0.514258798965972,2.21897817242188,4.65616375366185,-0.919521745925232,-0.922989510148108,-0.937040359572122,0.947186440538436,0.918573638218039,0.959720371348349,-1.56065,-2.70334090130728,0.98029465357929,1.08929076994636,1.10458214160896,1.01946463230685,-0.89421918269731,2.51537163884891,7.77663777812523,7.04975449759385,12.6673905184538
1711340593_41485,0.600117583269109,0.506797756809544,2.00202959262333,4.71095090323894,-0.921181507625833,-0.930380830883114,-0.934992935163248,0.946715444460077,0.913671645955544,0.959002365166922,-1.56065,-2.69072788196362,0.907592442430906,1.06017305821615,1.06771513306386,1.0044570932087,-0.752176238178584,2.27590546825452,7.77241202771788,6.8148342186606,12.4426141310312
1711308318_93108,0.601447496671424,0.509016661039361,5.85484028474854,4.72780548790653,-0.913355239721497,-0.923856837894384,-0.935298981027115,0.931550263204784,0.899133798228759,0.954549229966138,-1.56065,-2.65022963495327,0.844078417597639,1.09201157220324,0.969106245355845,1.00969314158008,-0.718579941607263,6.72386256393099,7.80471996923832,11.0457962785393,17.1182862286327
1711308112_4101,0.60116260271855,0.511365306499346,3.99637618775725,4.73063134589404,-0.908866225033393,-0.924940186577169,-0.935118565661896,0.933826413207882,0.892496397434561,0.955142754278631,-1.56065,-2.67871616152117,0.895325861543758,1.07479036503609,1.02405299085145,0.990040290954034,-0.721454981656381,4.53299463967773,7.79430691299592,8.96584664784014,14.7355204540113
1711306294_71781,0.600281003926486,0.509981925768284,1.45288352992999,4.57343985039747,-0.918895128112862,-0.918128657173723,-0.928587403602597,0.932649084523454,0.902156436019662,0.958291877714799,-1.56065,-2.68905248687634,0.955975332593493,1.07865425754728,1.01725130218654,0.944199729001663,-0.671685471748575,1.72522758534161,7.69925464035042,6.27606568441559,11.7723809194201
1711325757_98831,0.604491853406306,0.511716665908749,6.52856578308176,4.81526177514259,-0.894796728840068,-0.91683742029334,-0.932171898383298,0.930687723682167,0.879756136003958,0.950031380536767,-1.56065,-2.71991487021885,0.800970470278201,1.04787370253354,0.940991570180098,0.972312494847432,-0.668073552900941,7.4981207636168,7.87183636772578,11.8012880519946,17.8173464541453
1711313370_96487,0.603914134035561,0.509664825953184,3.89454858081654,4.61397396510296,-0.920589659764966,-0.923576589206823,-0.937013976687081,0.939912145614421,0.906382063898271,0.957743032559347,-1.56065,-2.73497048577376,0.939126904567505,1.11267070897635,1.03760820868991,1.01949064073032,-0.747709208015983,4.21397208938804,7.7109212371097,8.72416449789083,14.354915361354
1711295837_53855,0.606751857782654,0.511210082566618,4.88065873006737,4.72353718934231,-0.917312400054269,-0.920750544680513,-0.934834153825291,0.939880524127021,0.918704853872645,0.957420155636831,-1.56065,-2.71093509650297,0.842285171940809,1.06597960862148,0.992320494413028,1.01403513104218,-0.709800151495636,5.43061124400465,7.79787004334868,9.84601720776214,15.6397955308255
1711289672_93312,0.596229595925274,0.503251471834011,2.99498116865132,4.70151844069818,-0.912514168954176,-0.929414732298014,-0.938479537047411,0.938058381509292,0.893725443817255,0.954067685430547,-1.56065,-2.68751962283095,0.941326154585601,1.10832424353012,1.06023706469509,1.01815448899445,-0.803870109565813,3.30263912498584,7.77237531106238,7.83075784787823,13.5520503550106
1711315928_36216,0.59822420432405,0.508395426795209,2.53513746566018,4.7770237636418,-0.911321985519635,-0.914093399567252,-0.937525269987421,0.949066390259517,0.922610111869465,0.958150422324452,-1.56065,-2.62131481546448,0.888637193672079,1.11710530271738,1.03887115088412,1.06999650557086,-0.835585630114278,2.8426339859663,7.86173047270984,7.36511926077405,13.0259742180616
1711308289_76912,0.598311925985671,0.512342367399488,0.967605582956977,4.69212510668008,-0.918824957535633,-0.920535999293024,-0.93843740536835,0.946901922703016,0.923291294877475,0.959407861881864,-1.56065,-2.67426917007364,0.956551207460958,1.07662224787139,1.08467075071861,1.01136066484205,-0.881759872589195,1.14329869653398,7.80394237401205,5.73210994429253,11.2753954158929
1711296436_01435,0.598954558006809,0.511090772029915,3.15709625972858,4.74087771865775,-0.909764114760733,-0.917762415497205,-0.934574668317981,0.927115064473976,0.89187157301208,0.951359951323445,-1.56065,-2.68582314339692,0.857140801700525,1.09799464408536,0.973242497625609,1.00318918614951,-0.704399603207747,3.60474288725396,7.8308751404635,8.07828982830801,13.7900097358898
1711296897_59456,0.595055263298308,0.506861212374892,1.29327320621273,4.63496357130994,-0.915842250117663,-0.91124811403657,-0.934412531985715,0.92797748753887,0.903701706347684,0.95176422714359,-1.56065,-2.642907745352,0.941905094150092,1.10538432651776,1.01082290157008,0.978220949296237,-0.75862738432054,1.51484094065234,7.75744927497845,6.09666674760617,11.7001655513567
1711288288_92563,0.600267364724654,0.513564761534006,6.19777566649197,4.68557682915404,-0.936594524395185,-0.923614162565755,-0.936530952788184,0.942254562616064,0.926738993831965,0.959396527957276,-1.56065,-2.67830624158392,0.947397133812535,1.07860609553596,1.05388994808871,1.00980117578914,-0.769725818719427,6.69676652640419,7.8035076362016,11.1483678989023,16.8741701367196
1711317341_62185,0.602203419404528,0.506411255059384,5.11307461726741,4.67786699117222,-0.916538526212745,-0.916249141864278,-0.936720659211017,0.945550047038844,0.924835003473875,0.958871751009252,-1.56065,-2.69784992257624,0.86946620687334,1.10180948739666,1.03651022648404,1.03973755432044,-0.830109201468702,5.5538905275165,7.77866498708379,10.0219591875018,15.8132897437055
1711331471_23581,0.606382415962441,0.512367387092782,6.35009359439433,4.7555908317005,-0.894704894899596,-0.914344118351754,-0.92603702214158,0.924845731628524,0.874951408096267,0.952397855758434,-1.56065,-2.71023916537335,0.866848136223056,1.05893115299158,0.955960036747142,0.965198419585517,-0.640263081041499,7.19714595018047,7.83954063325253,11.5390520505333,17.5043279153468
1711299899_38327,0.603714345900752,0.515090527980715,1.99377211842584,4.61929033957055,-0.905116515360458,-0.91583506739163,-0.930330171645469,0.931328759166436,0.893652361313104,0.951107662877389,-1.56065,-2.69826056251262,0.938325642718281,1.05372495692638,1.01013897767053,0.947197740112507,-0.594532174605264,2.51762905593829,7.71189252934459,6.95989434262714,12.6550264712171
1711289460_39938,0.601675943975167,0.516401847670512,4.96257168295144,4.66801523338575,-0.919915107993284,-0.921285593275289,-0.938514384890189,0.94217557522505,0.915909404749844,0.957885820182849,-1.56065,-2.72787192303401,0.956863591203425,1.07071439218536,1.07359156097059,1.01875878045569,-0.790764901505912,5.43582335764912,7.79600763702091,9.89328016153781,15.5881688012705
1711290331_2139,0.597969817839603,0.513124546641743,2.01187599127504,4.67694576553541,-0.903384416105825,-0.906498460923838,-0.936504575001996,0.926450518399732,0.902767236166922,0.952513995624044,-1.56065,-2.68236347488957,0.898028211097155,1.08777917601884,0.967501692204071,0.977928731423709,-0.706632875428863,2.81333547719952,7.79813866288825,7.15997213906975,13.0873333419999
